X1;X2
-1.6848060826404134;0.5862015497769075
6.900710120967398;-11.131446495318226
11.41431943907834;-11.381864176107342
-4.92657186879163;11.940785746346766
-3.1442308945620554;10.318548443061706
0.6337928415898877;6.576874780855285
10.192808940930995;-12.817439151071635
-4.493224608463962;4.434748789183083
-0.9272637585325696;10.09904188229988
0.044453616387772205;8.260102251532537
4.572023786238911;-13.013078894391814
-0.34999027061412014;4.669946567774138
-0.8676295801014968;6.009382480566019
-5.479590760556016;11.894832778590466
2.451561431955955;-5.297453562683069
9.393224871548128;-9.982670866503728
4.361267099366756;-11.21064357264689
-3.681234262534733;7.0638330586688225
0.7842112126786978;-3.6360939413799693
6.774787115780374;-7.72650127416188
2.774519386245653;-2.48249886092764
0.7962721524391202;-1.6777539007672964
1.36664833774913;-4.3737506291374695
3.2484045595675264;4.4419754141685726
-3.715775169362047;7.626557894732778
9.565506474565414;-10.042215316527782
-0.8568689487875656;2.6784062843205065
-7.882785569409191;11.228041012465996
-1.4335821380728366;9.413784370720018
-4.607767346021973;3.6655695238316772
-4.10739184632275;11.099578786222551
0.2016520722230415;6.805706901655896
-6.286745078500854;6.810962944018369
-3.8794556797517465;8.00974115026627
0.02480398171063425;7.910936495738217
-0.853938980361775;5.960149692197357
1.6727465817197893;-2.534723524501246
7.739448477323092;-12.557938921420549
-6.073866682819496;4.856189014936404
-0.19369312637479286;-3.9676916429334574
3.4557663737083;1.1109777522519186
8.961975778660992;-11.448788725152175
-2.272140594241548;8.341220714721892
-0.705803310072342;11.067720325710981
1.1138909910745154;9.198338415553808
-4.2767473494579225;10.931398469469805
9.182223456920534;-10.036743677441427
-3.4581304199669796;11.013531530981563
5.663878211134854;-8.803239806355554
3.0956265879250258;6.118514396352973
9.639086037349667;-13.603842042352515
1.051186204357193;8.043845007691017
1.8149243297976596;-3.545516548414063
-1.6324662150881601;8.266723571235685
-0.9962166947752047;-3.2312192502472508
-5.131518262165732;10.106727789773647
0.0767842940560253;-5.80808225484804
12.68290811155262;-8.626989017990798
7.821937912173227;-9.049903874559094
3.447625635970491;-4.262590242213789
9.093560496503699;-7.881608427057014
5.230282309008477;-6.472569528073235
6.616645077503983;-9.156465000130174
-1.0083028694463598;6.048848633842609
3.2091357172161117;8.390503710992272
1.8387243482491453;5.766980332550752
4.119522988346159;4.220652380117302
8.228964166561962;-9.141458211580252
10.010251037977582;-8.505307560561155
-6.157535511560152;12.742382754302707
3.2016850539475277;4.196758914696845
1.5839732240014586;-3.97552386426874
4.12247119041271;-5.660739496851498
6.107320902422536;-10.30182012233679
-2.974886131715304;7.60341760695291
0.4320690853015157;2.6530004207742484
2.3839374026989244;-3.157942018885904
1.8249408749866987;5.1235074495676
-1.1969418697729086;10.41456312704247
0.26840684942564735;7.368377781990303
0.15235531750646197;0.0949593826396411
0.9998866218214028;5.724458655466844
-0.8381034529738134;10.845784334657703
2.3010212392303724;-2.861814795126069
2.0035817007180166;4.237137513740142
-4.005903709712811;-1.3796763366844402
-3.7505704636865147;8.940940500989338
10.2082937205058;-6.5866968781522575
9.92095906299232;-9.741575763845272
8.491561400541029;-12.298831001751472
11.432026194297492;-9.583022529168197
-3.8213252635341637;7.11936065390071
3.5407813539482578;-9.564453973530838
-2.2997310826950095;10.868964730146818
-0.48237023573031346;-1.7495511541846176
5.390297641182425;-4.169501257412592
-5.519544919840567;10.480986129464434
0.01873063565439631;-1.6447733734041823
-1.2983012810532626;-5.688398035532981
0.9362458831238225;-2.2699019080871983
-3.626295392351106;8.671469600582952
-4.096046095131878;9.08165024416301
3.5531587535177382;-13.498032459009014
-1.521018746482239;-3.0561831349422675
-0.1401666172867177;7.327309133507058
2.3925446620492474;-4.848233740942762
1.7522325459836712;3.6632928756618206
2.889185277233234;-5.516501779490946
-2.333173512480261;3.6013710043580733
0.09780993642112312;9.916893010410202
-7.4915499069642975;6.457606429108702
-2.0231197895282977;6.775703443502351
7.257176828751357;-10.668902332012415
8.789421059391698;-12.44201965046152
2.687376560140505;-4.014165556413595
-1.057270095796543;6.5081094232003895
5.601091311416053;-10.829582426162306
-0.8197954556686609;3.4998753116276813
-3.6328476810762567;-2.854016725300523
-1.551616911153348;6.744537778817172
1.448845620627267;-5.0657436348566485
2.7237305348738374;-6.949268915248531
-4.717917204296506;10.565374604398507
-1.2783697236237286;5.465579560457463
-2.54032042651505;3.8289939951904604
7.379164376942904;-13.381688167967027
6.901235331671516;-8.385009370079775
4.658258583099217;-11.254271827603961
-0.7847378929012194;-1.8035343670388617
7.582064021601277;-7.923578461220324
-0.0665132744278959;-3.6131542271841437
11.083978626839274;-6.152623679669615
-2.604507225193957;8.13504140138354
-2.657887871911706;-1.296295335444551
3.5551886026029513;8.939428126413944
-3.5067747503831654;-3.739436727843816
5.896695676001922;-3.640492534521524
4.343718223063346;-8.576028037935693
2.014598576573473;-0.11763954047262937
5.542621423031114;-11.936729731856584
-4.177580278216542;13.17727268331125
-3.3540949092439716;-3.4191939017022954
-4.684796526589837;5.937667591906555
8.471572603621823;-10.57672905018147
-3.5408151654730804;-3.5585743816944313
-0.8812020103516394;-3.944654067290882
10.044538904733662;-9.10816985673599
-1.7835979410629874;12.243776767257533
-1.6534430430408917;-2.472434377938881
0.6564399896053581;4.092294948270435
3.9905265140154236;-11.404174363205168
-0.7319405374257217;8.186590707305099
9.162482863825536;-8.433965034815904
-2.8336017469923775;4.07854691751715
0.5296466950548482;3.8473833738909127
10.814716933491722;-9.724918496579718
-0.8340776650804007;10.10215609802098
6.083586428304284;-7.247375109490457
6.1765361699939;-12.828993016159245
10.63247773647098;-10.114509903559824
1.6289194759080732;-5.693125242062623
-4.128259780217742;11.025489347108598
6.164023289929726;-10.092026934266393
5.855701088758197;-6.334429154844776
1.7338874524561305;-7.928019094933001
10.774648548225576;-10.64206525799136
-5.463109426513562;8.528264412233792
1.8588045968082623;6.71990086537018
7.0618625515680105;-9.857273996601565
1.5177372391740782;9.73769105231103
7.781273758359309;-11.073295134433526
-2.9136520730908457;5.03268026813208
-2.6024866840068572;5.739987351458165
-1.3994120295056969;3.1962460853106847
-3.864682891380766;2.743842532835066
0.4363823821575584;-3.4002928511270833
7.708644041086203;-11.435535522746122
-2.41938542556768;5.04686534874207
3.2699102406131395;-3.834122744837913
-6.338063481363371;8.54123741809674
1.576210605596446;-5.0451626565689
-1.3565384364836446;-2.27039660830007
11.238111039092896;-12.369179985138064
-4.012735935617833;12.935773253508186
-4.7756554623325504;8.02531609224561
0.25860210848413356;-3.4933719539149024
